,Tweets
30,"Jose Graña Miro Quesada JEFE de Gastelumendi, Carreño, y Ospina. JEFE de los presuntos “Elegantes del Jr. Santa Ros… https://t.co/I6gQb3VnsH"
31,@ABC A power grad that goes against democracy... that reduces the power of the executive branch and gives it TO THE… https://t.co/FWiUQ6fiT3
32,RT @TabAntiProgre: Nazi https://t.co/fzJ1UJvG76
33,Pero... pero... pero... por lo menos gano el #Referendum!!! 😀 https://t.co/fW8Wi5L5FG
34,"""Por algo la ha involucrado,"" dice este cojudo. ""Por algo""...

Jose Domingo Perez es EXACTAMENTE IGUAL a Blanca Nel… https://t.co/hPC4BbITNU"
35,Surreal! Ahora Jose Domingo Perez incluye a LA ABOGADA de @KeikoFujimori en el caso de corrupcion... a 48 horas de… https://t.co/TfhRxjMusU
36,"El JEFE DE CAMPAÑA de Pedro Pablo Kuczynski, @MartinVizcarraC... el mismo que recibio 6 millones de dolares de… https://t.co/aKzVxi53Og"
37,"RT @laconchacaviar: #Vizcarra: ""No al lavado de activos, no al dinero sucio financiando la política""
Ok. Cojudazo, podrías explicar quien d…"
38,RT @RPPNoticias: #MensajePresidencial | ¿Crees que en el Mensaje a la Nación del presidente Martín Vizcarra hubo muestras de confrontación…
39,"RT @elhigadodmarita: Ya que pareces ser tan experto en Odebrecht, René, ¿qué tal si escribes una tesis sobre las ""maravillas"" de la empresa…"
40,"Si Jose Domingo Perez TRABAJO para uno de ""Los Cuellos Blancos del Puerto"" (Guido Aguila)... debe inhibirse de cual… https://t.co/2jToyXY4Zn"
41,RT @oscarevaldes: Es inconcebible que empresas internacionales con cómplices empresarios nacionales han saqueado el PAIS puedan seguir cont…
42,"... estamos en campaña, no? 😂 https://t.co/nqYvscE5bm"
43,RT @yaf: It gets worse and worse every year. https://t.co/78DuraBfkm
44,"... pero si vas y les jalas el tapon que tienen metido en el orto a estas cojudas, te meten preso por ""tocamientos.… https://t.co/MdYWxzAf5i"
45,"Este cojudo quiere pavo y arbolito con la plata de todos los peruanos...
... no le basta ser el mayordomo de un MAF… https://t.co/l0eHuYBSgz"
46,"RT @drcesardip: Que si dan canastas, para que dan.
Que si no dan canastas, hubiera sido algo módico.
Que si adornan, mucho gasto.
Que si no…"
47,"|￣￣￣￣￣￣￣￣￣￣￣|
|     @MartinVizcarraC      I
I     ES UN DICTADOR       I
I         BANANERO            I
|＿＿＿＿＿＿＿＿＿… https://t.co/STVt3jfCKF"
48,Que les dije? Guarden este twitt 👇. Y recuerdenlo cuando el Vizcarrismo quiera la Re-Re-Re-Eleccion... https://t.co/xFOh0Nkgdc
49,De lujo! https://t.co/DYIqooPAZa
50,"18 de Abril del 2013.

""... Detenemos la inmigracion ilegal asegurando la frontera (con Mexico) &amp; usando Everify pa… https://t.co/r0XTb8Bv2O"
51,".@voxdotcom: Por que las mujeres tienen mejor sexo bajo el SOCIALISMO, de acuerdo a un antropologo.

.@Newsweek: La… https://t.co/n92tT0ueTJ"
52,"RT @TitaniaMcGrath: Kudos to the UK police, who won’t let all that unsolved violent crime get in the way of their ongoing crusade to eradic…"
53,RT @scrowder: Who did this? https://t.co/5bzNPjPJic
54,"RT @KeikoFujimori: Mantengo la esperanza que las instancias superiores, con mayor objetividad y experiencia en el Poder Judicial, puedan co…"
55,RT @KeikoFujimori: Mi gran ilusión es que en esta nueva instancia el INDEBIDO PROCESO se convierta en DEBIDO PROCESO. Y digo esto porque lo…
56,RT @KeikoFujimori: 43 días después de haberse iniciado mi prisión preventiva acabo de recibir la noticia que mi familia y yo hemos esperado…
57,"RT @KikeBravoPrado: Aereolinea @LATAMAirlines cancela viaje, en un acto inhumano, de una persona con cáncer con boleto reservado. Difundir,…"
58,RT @Pulmon_de_Susan: Luis Davelouis debería ganar ese premio POR GOLEADA. Sus columnas son odas a la mermelada. Sus regordetes y peludos la…
59,"Arrastrado y lame botas hasta el duro final. Con todo el daño que ha hecho Odebrecht, y habiendo DOCENAS de otras c… https://t.co/KXEz81jn5K"
60,"#MERMELUMENDI, arrastrandose por sus lentejas y por LA MAFIA que le regalo el premio de $30,000 por un reportaje tr… https://t.co/QDUCc5Cepx"
61,RT @RitaPanahi: Fascinating.  https://t.co/MPV12RFdLb
62,Luis Davelouis debería ganar ese premio POR GOLEADA. Sus columnas son odas a la mermelada. Sus regordetes y peludos… https://t.co/Ilck2fWACD
63,@elhigadodmarita Luis Davelouis debería ganar ese premio POR GOLEADA. Sus columnas son odas a la mermelada. Sus reg… https://t.co/THkDIjfVIP
64,@CNNEE Si.
65,"RT @JaimeGR144: ¿Y la aplicación de celular para combatir la anemia?

https://t.co/KZ9rhWHDR7"
66,"Wayne Rooney fue a la Fiesta de Navidad de Donald Trump...

... a muchos ""famosos"" ya les interesa un pito lo que d… https://t.co/FEJhH6bzRX"
67,Interesante propuesta legislativa... https://t.co/qFVhOBSUna
68,"Y en Francia sigue lloviendo sobre mojado... la verdad, ELLOS SE HICIERON ESTA CAMA, y ahora les toca echarse en el… https://t.co/XS5TuFC8bX"
69,"RT @Pulmon_de_Susan: |￣￣￣￣￣￣￣￣￣￣￣|
|  Marcial Rubio se robo   I
I $9 millones de la            I
I  ex-PUCP y                     I 
I @rma…"
70,Por que defiendo a Mamani y a Luiz Lopez? YO NO LOS DEFIENDO. Solo me da ASCO la manera en que la izMierda PPKutra… https://t.co/SEZs2JNhvo
71,"RT @tedcruz: Gosh, why do you think Nancy wanted the press out of the room?  Why didn’t she want the American People to hear this discussio…"
72,"... y si la denunciante MIENTE, que se sancione de manera civil y penal.

Las mujeres TAMBIEN MIENTEN. Dicho esto,… https://t.co/o9lw3QBvvF"
73,Mi postura sobre el Congresista Mamani y sobre Luis Lopez es la misma que he tomado desde SIEMPRE en estos casos: Q… https://t.co/aIcxkdlINf
74,"RT @reyreysincorona: Lean el artículo de Carlos Bedoya sobre escándalo económico de la exPUCP!! 
Me gustaría saber si Alan Wagner y Transpa…"
75,"Tssss... Ya se ROBO 9 palos verdes! Se fue a su casa ñato de risa! 

Este VAGAZO no juntaba esa plata ni vendiendo… https://t.co/lcyJILlTUK"
76,Mi tia tiene TODAS las calientitas... Ya vieron esto? 👇 https://t.co/xT9pP2CIJg
77,JA JA JA JA JA JA 😂 🤣😂🤣😂 https://t.co/GY7gcLpLtQ
78,"El próximo congreso va a ser una manada de imbeciles, figuretis, e impresentables...uno más manipulable y comprable… https://t.co/y8tXwoeIhN"
79,RT @elscorpione1950: Verdades amargas para los votantes del plebiscito pro @MartinVizcarraC cuando vayan despertando del sueño prometido po…
80,"RT @elhigadodmarita: Votante vizcarrista: solo informarte que en el referéndum ELEGISTE muy feliz y dispuesto pagarle la luz, el agua, el s…"
81,"Por el momento voy a guardar un prudente silencio sobre Fuerza Popular, estimado. 

Pero créeme! Muchos tenemos bas… https://t.co/VXI3Ni8uHg"
82,"Nancy Pelosi casi de desmaya, se le quebraba la voz, y pedia a gritos de que La Prensa salga de la Oficina Ovalada.… https://t.co/4n35o5uO9Z"
83,"Donald Trump es un DRAGON que escupe fuego, carijo! 

Se los comio a estos 2 payasos, con zapatos y todo... https://t.co/dc5ap6zylr"
84,"En resumen, El Congreso de Los EEUU, de manera bipartita, le ha dicho a #Google: ""Autoregulate, o te regulamos. Si… https://t.co/NRkuQ0UFUr"
85,Lo sorprendente para mi es que MUCHOS Democratas estan con los Republicanos en su caracterizacion de #Google. Hay c… https://t.co/4oIkTz30WS
86,"Nunca falta un palomilla, carajo! 🧐
#googlehearings #GoogleIsEvil

🤣😂😅 https://t.co/6oCnWfcqET"
87,"El Congresista @RepTomMarino le dice al Sr. Pachai, CEO de #GoogleIsEvil:

""Señor! A mi no me gusta que el Estado r… https://t.co/lWelrgkJYH"
88,"OK. Es oficial... Al CEO #GoogleIsEvil, el Sr. Pachai, lo han puesto al centro y lo estan VIOLANDO en TV abierta en… https://t.co/ekm3F1K9EW"
89,"La cara de Pachai cuando @JudgeTedPoe le anuncio la ley fue DE CAMPEONATO. Se puso blanco, verde, azul... casi se c… https://t.co/X8wGZxvKic"
90,"ULTIMO MINUTO: El Representante @JudgeTedPoe acaba de anunciarle al CEO de #GoogleIsEvil, el Sr. Pachai, que una le… https://t.co/xAmJnpM87t"
91,"Amiguitos: No importa cuan grande sea Google, o cual sea su tendencia politica, si hay algo que el Congreso De Los… https://t.co/6mW9FrMtgh"
92,"Damn! @Jim_Jordan... Tearing into #GoogleIsEvil! 

Way to go! They are political... And their ""evidence finding"" (i… https://t.co/vqenGN4uWi"
93,Quieren ver un VERDADERO DIALOGO INTELECTUAL sobre religion y su importancia y proposito social y cultural? Si enti… https://t.co/WoEWdjYWOL
94,MASTER MOVE by @DarrellIssa! Used DemoKKKratic talking points to defend #Google to CORNER THEM into committing to M… https://t.co/AQy70BC2YA
95,"Google debe decidir si es ""compañia privada"" o ""utilidad.""

Si es ""compañia privada,"" debe sujetarse a los pasivos… https://t.co/X7jU4Pfmxy"
96,Eso se hizo con el hoy DIFUNTO George Bush padre. Se formo una coalicion de paises (entre poderes regionales y mund… https://t.co/V7r9pZXXh8
97,Nicolas Maduro SABE que le espera la pena de muerte si cae Venezuela. NO tiene NADA que perder. Lo mismo piensa su… https://t.co/2024K3s9oQ
98,"Hoy, una intervencion militar en Venezuela seria equivalente a un conflicto belico intercontinental. 

El Peru esta… https://t.co/YuVawl25IA"
99,"RT @Scharfschutze: @Pulmon_de_Susan Exacto!

Idealismo Tan Cojudo que es Valido Sacrificar a Nuestro Pueblo, Nuestros Pobres y Nuestros Niñ…"
100,"RT @meiermq: Estos son los actuales miembros del Consejo de Derechos Humanos de la ONU. 
El chiste se cuenta solo...
#DerechosHumanosONU ht…"
101,"No. No aprendemos, Sniper. 

Somos los mismos COJUDOS IDEALISTAS de siempre. Por eso seguismos como seguimos... https://t.co/LyYJEXyLZT"
102,"Yo no lo se, pero eso si te digo... OTRA GUERRA? GRATIS? Olvidate... Trump no va a atracar esa vaina ni loco. Su ba… https://t.co/Vl4oDpfjN6"
103,Unos VAGOS! https://t.co/sgwBZQ8MjF
104,"NO es cuestion de ser ""maricones"" o no. Yo conozco bien al militar gringo. Rosquetes NO SON. Pero... Y? Como es? Co… https://t.co/Tl7qLyrUMP"
105,"El punto es, Marcos, que las guerras se ganan CON DINERO. Y cuestan CARISIMO. Y los EEUU no esta para ""ayudar"" grat… https://t.co/iETtrmAFCE"
106,"Y te lo digo con crudeza porque cuando NOS TOQUE a los peruanos... y como van las cosas, puede que sea pronto... no… https://t.co/DA2FsIfVdW"
107,"A estas alturas, Jose, y te lo digo con toda crudeza... poco me importa Venezuela. Lo que SI me importa es que es u… https://t.co/MlYS0RYZpf"
108,"A Venezuela NO van a ir a morir los modelitos de South Beach, o los hipsters de New York City. 

Van a ir a morir l… https://t.co/tbwiDGvQwd"
109,"A Uds. como les pareceria que muchachos de Apurimac, Chanchamayo, y San Martin vayan a pelear por la libertad Venez… https://t.co/lEJqLDohAJ"
110,"Bueno, cuando España quiera que ""le devuelvan"" America... pues que vengan a reclamarla! Pero GRATIS NO VA A SER.… https://t.co/wqRkPd3LxW"
111,RT @RRV20: Aplausos para esos padres!!!! 👏🏼👏🏼👏🏼👏🏼 https://t.co/NHosqGFkTM
112,"En los EEUU hay un refran SUPER CONOCIDO: ""Freedom is NOT free.""

Se traduce a ""La libertad NO es gratis."" Y esta t… https://t.co/NEPSheJpMo"
113,"SOLO mantener un portaaviones nuclear cuesta $2.5 millones POR DIA. A eso sumale los destructores, torpederos, subm… https://t.co/gF6CAb3tUE"
114,"Despues que? Una ocupacion DE LOS EEUU, en la que una autoridad Norteamericana administre una transicion democratic… https://t.co/vVtqnRQHZA"
115,"... como dije: GRATIS NO VA A SER. 

Por que tendrian que ir mis hijos o sobrinos a morir en una tierra QUE NO ES S… https://t.co/Pr2Ei8YANd"
116,"Los EEUU se ganaron PELEANDO. La tierra ES de los EEUU. Y al que no le guste, pues que venga a quitarnosla. 

Si Ve… https://t.co/RuMXn5RuM4"
117,"Para que vean en mi querido Peru que en los EEUU, en las zonas rurales y los suburbios de la AMERICA DE VERDAD... e… https://t.co/FERjUG9Zj5"
118,"@ABC 1. They child is SAFE.
2. The father is RIGHT THERE, supervising and protecting the child.
3. The child is doi… https://t.co/ysjImTwiZO"
119,"@MsLeahCatherine @TheKatWill @ABC ""comes off"".... the true words of a ""lawyer""..."
120,"GRATIS, no va a ser. Los contribuyentes de los EEUU no vamos a pagar por la libertad de los Venezolanos y vamos a m… https://t.co/E6H4qnY9qX"
121,"@MaihenH @realDonaldTrump GRATIS, no va a ser. Los contribuyentes de los EEUU no vamos a pagar por la libertad de l… https://t.co/VZIbxT4Kag"
122,"EEUU, China, Rusia... y ahora BRASIL. 

Se va formando la COALICION para oponerse a la ONU. 💪 https://t.co/SVUI8Hw4UK"
123,"RT @PollackHunter: 10 months after the shooting in Parkland, the FBI is finally meeting with families to apologize for their failures.

My…"
124,"|￣￣￣￣￣￣￣￣￣￣￣|
|  Marcial Rubio se robo   I
I $9 millones de la            I
I  ex-PUCP y                     I 
I… https://t.co/WynStlyi19"
125,"@ABC These IDIOTS do not watch the news? They do know that France is burning today because of this ""Green Energy"" stupidity, right?"
126,Muy buen pedido de @AlbertoBelaunde: A ver si ahora SI lo investigan y sancionan por beneficiar a su asisTONTO con… https://t.co/SHYetBHjBB
127,"Ahora que ha salido la lista de ""politicos"" que recibieron ENTRADAS DE FUTBOL de Edwin Oviedo... voy a dejar esto p… https://t.co/f5Y1ssrmIy"
128,"@VeroLinaresC @TuFPF Amiguita Veronica... y los ""periodistas""??? cc @meiermq. https://t.co/7kYdE6i44P"
129,RT @JackPosobiec: HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHA https://t.co/gGmhg0L7rW
130,Se jodio el Ministro GANGSTER. Vamos a ver si se queda en el Peru... https://t.co/11KctVuNcK
131,"... rogando por sus hijos, pataleando, clamando por su mamacita, choleando a los policias al cargo de su detencion.… https://t.co/ZfpnVhDIZm"
132,"Marcial Rubio, la IMPRESENTABLE vaca sagrada de la caviarada, es JEFE de una ORGANIZACION CRIMINAL que se ha enquis… https://t.co/L8mEKq0gtd"
133,"RT @coyotegris: 25% de ausentismo, 20% entre nulos y blancos. Respuestas a favor de reformas han obtenido el promedio entre 50-55% de apoyo…"
134,"RT @TRICICLODELPERU: Rosana Cueva: ""¿Por qué se envía un auto con esas características a la casa de Alan García si él ya contaba con resgua…"
135,La CLAUDICACION de @TubinoCarlos y @PFuerzaPopular en el tema del Tribunal Constitucional seria una canallada y una… https://t.co/KRQaGnGZxT
136,Que es la educacion en San Marcos y La Villarreal? Son SERVICIOS publicos. Los contribuyentes PAGAMOS IMPUESTOS par… https://t.co/K0qMl6QaEB
137,"Los derechos, POR DEFINICION, son inalienables, imprecriptibles, inherentes, y NO estan sujetos a regulacion. El de… https://t.co/MnINGF4RMQ"
138,... cuanta razon tenian @osescalante y @elhigadodmarita. Cuanta razon! Cuando un partido NO SOLIDIFICA su posicion… https://t.co/9cEsNcCn6T
139,Francis: Yo NO pude aguantar el ASCO y el VOMITO cuando lei esa propuesta de ley. Yo conozco ese mundo de cerca...… https://t.co/dcjgozcLR2
140,"Gracias a Dios! A muchos de nosotros NO NOS HAN COMPRADO con Petrodolares, Doleiros, entradas al mundial, pasajes d… https://t.co/iCtqKl5Yoh"
141,"Millones de peruanos (de San Isidro, de Zarate, y de los pueblos mas alejados) TENEMOS el orgullo de habernos ganad… https://t.co/HdRqjSS3us"
142,Seamos serios. Este twitt NI SIQUIERA deberia ser controversial 👇. Dejemos la cojudez. En el Peru hay gente que tra… https://t.co/hwhtYO0gNZ
143,"Despues de todo lo que sabemos sobre #Odebrecht, los pasajes al mundial, las entradas al futbol, las asesorias, las… https://t.co/pvfmuL5ez7"
144,"Yo pertenezco a la clase A y B en el Peru... gracias al incansable trabajo de mis padres, a su capacidad de ahorro,… https://t.co/EalRrWaXWq"
145,Tu ABSOLUTA y SUPINA ignorancia es la unica disculpa para tu estupido twitt. Luis Alva Castro es un ANCIANO que fue… https://t.co/7MMQSBH8ll
146,"Cuando MASACRARON a Luis Alva Castro, estuviste calladito. Ahora porque cachetearon a tu novio te arañas? Anda a ac… https://t.co/NurQl9q4pt"
147,"Muerto de Hambre.- Dicese de aquel que esta dispuesto a vender sus PRINCIPIOS, y hasta alquilar algun esfinter, por… https://t.co/W7PipfBi4U"
148,"La esposa del abogado de Odebrecht, dandose besitos con Alan Garcia. 

... asi son estos MUERTOS DE HAMBRE. https://t.co/QkmmY3Dvx5"
149,"RT @drcesardip: La democracia y el Estado de derecho según la conveniencia de .@VertizPamela .

¡¡Y es comunicadora!! @Pulmon_de_Susan http…"
150,"OJO! EEUU, Rusia, y China forman parte del eje que SE OPUSO a la ONU. 

EEUU... CHINA... y RUSIA.

EEUU...… https://t.co/ystatIhqlp"
151,"La novia del ""Juez Carhuancho"" (la gentita SABE a quien me refiero), ahora RECIEN se acuerda de Odebrecht... luego… https://t.co/XuaTZwG03w"
152,"Señores, les presento a LO QUE QUEDA del Mundo Libre:
👇 https://t.co/rWJIyqAA5O"
153,"... su partido NO la merece. Sra. @rosamariabartra, es Ud. admirable. https://t.co/03jKR8UsAP"
154,"Que un SEÑOR mayor (64 años) y que todavia se recupera de un accidente cerebrovascular, como Rafael Rey… https://t.co/e8IYI8FajH"
155,"""La mas eficiente unidad de gobierno que el mundo conocera en su historia es la de una FAMILA UNIDA, FUERTE, y LLEN… https://t.co/2hF4zZUeaH"
156,"Si te quieres acostar con la hija de tu vecino, robarte a su perro, y comerte su comida del refrigerador... asegura… https://t.co/G8UwE9UXxi"
157,"Odebrecht ha causado un daño al Estado Peruano de $30,000 millones.
Odebrecht SOLO va a pagar una ""reparacion civil… https://t.co/xXBQ2FhfNP"
158,"El ""genio"" de Macron cree que la solucion a sus problemas es BAJAR IMPUESTOS y SUBIR SALARIOS...

Reducir EL GASTO?… https://t.co/DquHD02ybe"
159,Este GILAZO quiso pasarse de vivo con @reyreysincorona y termino como terminan TODOS los palomillas de ventana... A… https://t.co/ZUUZo4d4ea
160,"RT @brithume: Someday, when the moral horror of abortion is recognized, the treatment of this film will be a part of the story. Good for ⁦@…"
161,"@SarahWoke @romonemc @vicenews You know! I read that there was a group of southern, white men that “needed to discu… https://t.co/e2djqj8f9k"
162,RT @eudmed: La mayoría fujimorista bajó la cabeza ante MV y se hizo cómplice del referéndum. Ahora con los esperables resultados es coheren…
163,@julioguzmanperu @Peru_Viral https://t.co/chGZ6vv2u2
164,A alguien más ONPE lo obligo a aprobar máquinas fraudulentas?  https://t.co/gQHcgUSw6t
165,"La Corte Suprema de la UE se caga en la Corte Suprema Británica, en el pueblo Británico, y en tradiciones democráti… https://t.co/ty46eGGgZv"
166,RT @AlanGarciaPeru: El gobierno miente. Villanueva en silencio. Aquí esta la prueba del encubrimiento del delito. https://t.co/Y4i3t9ExRG
167,"O sea, avalo la farsa Sr. Nakasaki. Para que nos dice lo que “pensó hacer” si hizo otra cosa...
... que vergüenza. https://t.co/QGxHEhERIY"
168,RT @JackPosobiec: This looks like something out of a dystopian movie https://t.co/yS4n8ujAIy
169,Que más se puede esperar de un país en el que 70% de sus maestros son analfabetos funcionales? https://t.co/IjqB8rSgPY
170,Chile NO VA A FIRMAR... pero el Perú se abrió de piernas... El Perú ya parece la Francia Sudaca... https://t.co/ADgzxcg3yC
171,"YO NO VOTÉ HOY. Por que?

Porque hacerlo es avalar a un gobierno dirigido por un MAFIOSO.

Porque desconozco la aut… https://t.co/qWOH4vaVAW"
172,"Yo NO VOTE hoy, porque no hay garantías. No me creen? Vean este vídeo...

https://t.co/gQHcgUSw6t"
173,"El Perú hoy vive una farsa:

👉 Es gobernado por un MAFIOSO con 46 denuncias por corrupción, una de ellas para benef… https://t.co/v1B0CB0Qf8"
174,"No se preocupe Sra. Ampuero! Por lo menos @KeikoFujimori esta presa... y eso es “más importante”...

🙄 https://t.co/53Jvm54pPR"
175,"Detesto el fascismo.
Detesto el autoritarismo.
Detesto el globalismo.
Detesto el comunismo.

Creo en la libertad, e… https://t.co/gjoz08nPiy"
176,"RT @MahgdalenRose: SO I GOT BLOCKED BY THE DIRECTOR OF YOUTH OUTREACH FOR THE GOP. I am a Young Conservative..... 
@GOPChairwoman @mschlapp…"
177,RT @hermanntertsch: Disfruten de todas estas verdades que les sirve Ivan Espinosa a los chicos de la prensa frentepopulista. https://t.co/e…
178,"Hoy, en un Perú , las cosas SOLO se van a solucionar POR LA FUERZA. 

Le toca a los peruanos decidir por CUÁL fuerz… https://t.co/BXlwlA81KF"
179,"Ojala y @elhigadodmarita, tan cercana y conocedora de la realidad en Europa Central, pueda darnos su perspectiva so… https://t.co/fyRTQwHnMv"
180,"En Francia NO protestan “los fachos” y la “ultra derecha”... se enfrentan maestros, plomeros, enfermeras, universit… https://t.co/vqI43Cezys"
181,"Que no te cuente cuentos las #MERMEprensa chola y los blogueritos de SINfuentes, loco. 

En Francia no hay protesta… https://t.co/76gBDC5uAY"
182,"RT @Mark_J_Perry: Top 20 Most Dangerous US Jobs and Percent Male, Updated for 2016, New Data for 2017 Will Be Out Later This Month @jordanb…"
183,"RT @elhigadodmarita: Te recomiendo este libro ""La República"" de Platón, escrito hace más de 2,000 años para que puedas respondera esa pregu…"
184,RT @realDonaldTrump: The Paris Agreement isn’t working out so well for Paris. Protests and riots all over France. People do not want to pay…
185,RT @Dithert: #4VecesNO Al fraude monumental de Vizcarrata @MartinVizcarraC y la @ONPE_oficial https://t.co/Ryw0aXKbrr
186,Vale la pena ver esta entrevista. @rosamariabartra es realmente admirable. Su manejo de conceptos y claridad son im… https://t.co/aXJtJX3tEk
187,"RT @rosamariabartra: ""Un Pdte. que anunció la bicameralidad como la gran solución a los problemas del país, su bicameralidad, porque fue él…"
188,"RT @rosamariabartra: ""Del Pdte. no me sorprende nada y estoy segura de que él ni siquiera ha leído el Proyecto de Ley que se ha aprobado ay…"
189,"RT @rosamariabartra: ""Yo trato de comprender a veces la actitud de algunos de mis colegas, del congresista Costa por ejemplo"". https://t.co…"
190,"RT @rosamariabartra: ""En la constitución no se acuerda penalizar, porque no existe el tipo penal, esto solamente se puede hacer incorporand…"
191,"RT @rosamariabartra: ""Porque quieren calumniar, porque quieren mentir, porque quieren mal utilizar, porque son politiqueros mentirosos y si…"
192,"RT @canalN_: Rosa Bartra, presidenta de la Comisión de Constitución, negó que la aprobada ley de financiamiento de partidos políticos vaya…"
193,"RT @rosamariabartra: ""Realmente el nivel de desconexión que tiene el presidente con respecto a lo que está ocurriendo en nuestro país, a la…"
194,"La Sra. Rosa Bartra, haciéndole honor a su nombre, es una flor de esperanza entre tanto estiércol politiquero. 

Mu… https://t.co/V8zSu3PhE5"
195,"RT @laconchacaviar: La ignorancia atrevida de @MavilaHuertasC colmó la paciencia de la congresista @rosamariabartra.

👏 👏 👏 👏 👏 Me siento m…"
196,"RT @GiancarloRondon: Los izquierdistas de twitter se transformaron:
- en constitucionalistas para defender a PPK.  
- en penalistas para de…"
197,RT @Pulmon_de_Susan: Pago mi sueldo de un mes por verle la cara a Tabaré Vázquez cuando su Embajador en el Perú le diga de que el Estado Pe…
198,Que tal robo csm... https://t.co/etaXtWHckt
199,Porque Trump es un racista y antisemita... https://t.co/w8Ix1nDD3I
