,Tweets
169,#Referendum2018 repetir 4 veces https://t.co/9KGEnBPhJH
170,Referéndum Perú. También repetir 4 veces https://t.co/tlXSaxyr5u
171,Referéndum Perú. Repetir 4 veces https://t.co/dQhlMarDcA
172,@MaribelToledo Y 4. Por qué si amas al Perú haces comparsa a un régimen tan corrupto como desorientado x decir lo menos?
173,"@MaribelToledo 3. Por qué a tu edad compras estafa d lucha anticorrupción? , es decir, no me extrañaria q noche d 24 esperes a Papa Noel"
174,@MaribelToledo Cuándo descarriaste tu camino para quemarle incienso a un soplón d la CIA como Gorriti?
175,@MaribelToledo 1. Cuando t olvidaste d ser periodista para cometer pecado capital en ntro gremio: darle la razón a cualquier gobierno?
176,"@MaribelToledo Yo también te tengo 4 pgts, pero a diferencia d referéndum trucho estas si las vas a entender"
177,Mientras tanto en Palacio... https://t.co/8QillLh1tS
178,Mientras tanto en Palacio...#4vecesNO https://t.co/VcfG2Js0Nf
179,El Perú en estado de negación mañana https://t.co/t4RKLD6p4g
180,"Era lo mínimo interpelacion a reedicion d Mamita Artola, ministro Moran respira espionaje político, habita en las s… https://t.co/7eOe5S7lQ5"
181,@NicolasLucar @EdithG1 @APRA_Oficial @MininterPeru @congresoperu @AlanGarciaPeru WTF Si tuvieran alguna confesión A… https://t.co/3SAJOYV4Il
182,"@BeluLombardiii Ya comprendo, perdona la borricada. Entonces una cosa es la concepción y otra el nacimiento"
183,#VizcarraDictador si régimen gana referéndum mañana vayan acostumbrándose ver Palacio redecorado https://t.co/hjT2Hn4kyi
184,#4vecesNO https://t.co/tMLmTtZosa
185,"#4vecesNO se hagan bolas, apaguen la TV, chequeen opciones, si No las comprende marque NO o deje cédula vacía. Ahor… https://t.co/9VkgppzE1v"
186,"@BeluLombardiii Hoy es el cumpleaños de para nosotros los católicos, ntra Madre, la Inmaculada Virgen Maria"
187,#4vecesNO https://t.co/39RoUh6MBu
188,"#4vecesNO Vizcarra ya metió presa a principal lideresa d oposic; casi lo logra con el 2°líder d oposic, Alan, pero… https://t.co/vVj5qwmf0w"
189,Es mi impresión o Palacio no va a poder dormir esta noche? Más d 40% d peruanos está +perdidos con referéndum q Gor… https://t.co/Pep412WVJ4
190,"Paloma Noceda, aeromoza d Latam, sólo falta Arthur Miller, vivir en Salem y q sea 1692. https://t.co/hJ3cgzQcfM"
191,"Feminazis selectivas, fans enamoradas d Galdos, escuchando a Luz Salgado https://t.co/7XV6MZOe5T"
192,"Bancada naka d fariseas, más hipócritas q Satanás rezando el Credo, tras intervención d Luz Salgado. https://t.co/v5QXvdchUi"
193,#4VecesNO d dónde pecata mea si no es de la sacristía https://t.co/rMHHMp3DGn
194,#4VECESNO estoy entre el NO-NO-NO-NO o romper la cédula https://t.co/FhCmhL8dPi
195,#MoisésMamani las fariseas q piden cárcel sin juicio y se ríen con escoria d Galdos burlándose d una madre d 2 hija… https://t.co/7VkjEJjg1O
196,@sigridbazan Y a todos los racistas q piden colgar al indio en el primer árbol q se vea. Lean inf d com d ética si… https://t.co/gdNuHnK8AE
197,"@sigridbazan Ah ya, sin sentencia judicial, sólo xq tú lo dices... Mejor xq no pides sentencia d muerte y después averiguas si era culpable?"
198,"@ANAVANE27 Está acusando a un hombre d abusador, violador y homicida sin pruebas, x version no d la Virgen María, s… https://t.co/e0h7UJHiur"
199,"@ANAVANE27 Srta lea mis 2 tuits anteriores y repitame lo mismo después para contestarle, o mejor lea informe d com d ética"
