,Tweets
157,@OscarContardo :(
158,Una lástima. Y encima Perú es país invitado! https://t.co/wxalzTdBAz
159,@sofia_donoso_k pan bajo el brazo ;)
160,Termina la jornada electoral en Brasil. Nuevo presidente. Y nuevos gobernadores (BolsoDoria de fondo). La primera c… https://t.co/F4ftTJB1tp
161,@Rita_M_T Saludos desde Río
162,Acabo de tomar la primera cerveza bajo el “fascismo” :p https://t.co/qC7OSHrMpf
163,Momento preciso de la provocación de bolsonaristas en Sao Salvador https://t.co/HSTZWpABEU
164,Se puso jodida la cosa en Sao Salvador. Un grupo de bolsonaristas con pistolas provocaron a un grupo de petistas. La policia interviene
165,No podía esperar algo distinto de Piñera https://t.co/KgYqrvu1vI
166,A casi el 90% de escrutados. Bolsonaro 55.7 Haddad 44.3. #BrasilVota17
167,En plaza Sao Salvador unos gritan #EleNao y otros #EleSim . Polarización que le llaman
168,Boca de Urna #Brasil https://t.co/9NeSZujHLy
169,@Corequin Jair Mesias :)
170,Lo que ya se sabe. Los resultados oficiales saldrán al 85% escrutados. blancos y nulos suman 9.5% En la primera ronda fueron 8.8%
171,La “última cerveza bajó la Democracia “ #Brasil
172,Se viene el boca de urna de Ibope #Brasil
173,“Fascista fascista no pasará” se escucha en Plaza Sao Salvador...faltan 50 minutos para los resultados
174,La “última hora de la democracia” en este país. En Plaza Sao Salvador suenan los Rolling Stones en medio de banderas rojas
175,"@JorgValladares @rmpalacios @SEMANAeconomica cómo es eso de ""aún jóvenes""? :P"
176,🤣🤣🤣 https://t.co/hWRpr6l4Wy
177,Felicitaciones al @IEPeruanos por incursionar en el desafiante campo de las encuestas de opinión. Éxitos!
178,@jermaniojeda pronto en Amazon
179,@jermaniojeda gracias! qué esperas! ;)
180,@LuciaDammert gracias Lucía!
181,"Salgo entre los 5 analistas políticos más influyentes en Perú pero hace meses estoy ""en para""! Gracias Perú!!! ;) https://t.co/VHksioJwI5"
182,RT @C_Irreverencias: La responsabilidad de la prensa en la info q publican. Muchas lecciones q aprender en esta crisis política. Vergonzosa…
183,@rrrodolfoelreno Difícil aunque la diferencia se ha acortado
184,Últimos días de campaña en Brasil. Activistas del PT más activos https://t.co/REGRlDRRFl
185,Felicitaciones! Tremendo equipo! https://t.co/IEf3Hrw4ab
186,RT @ACCPChile: El programa de la tarde se retoma de manera normal. Los paneles de las 15.00 hrs. se realizarán en sus respectivas saslas. L…
187,!!!!!! https://t.co/fVum2e1IhB
188,RT @RadioDuna: #TerapiaChilensis | Carlos Meléndez (@eljorobado) e historia secreta de #Fujimori en Chile: “Una de las cosas que él temía e…
189,Héctor Soto en #TerapiaChilensis sobre #ElInformeChinochet “Se lee casi como una novela” :)
190,En este momento en @RadioDuna hablando sobre #ElInformeChinochet con Héctor Soto en #TerapiaChilensis https://t.co/F8CWgzl2w4
191,"Esta tarde en Santiago, en el marco del Congreso de la @ACCPChile presentamos #ElInformeChinochet. En pocos días ya… https://t.co/utXFSMvrIl"
192,"RT @LuciaDammert: Lanzamiento de ""CHINOCHET"" el informe de los días de Fujimori en Chile de @eljorobado hoy en  @ACCPChile a las 4.30 en @G…"
193,Acabo de grabar en uno de mis podcasts favoritos :)
194,Aprovecho para aclarar que NO formo parte de la Delegación Peruana para evitar malos entendidos. Mi libro… https://t.co/8GOPnh4d0t
195,"RT @ACCPChile: Hoy en @La_Segunda, nuestra Presidenta @opiffre escribe sobre el XIII Congreso Chileno de Ciencia Política, que comienza mañ…"
196,Muchas gracias Presidenta! https://t.co/Yz3mVpsyAc
197,RT @opiffre: En @uchileradio comentando detalles de nuestro #13congresoCP @ACCPChile @GobiernoUDD ⏳ cuenta regresiva... https://t.co/OCiNqo…
198,RT @sboteroc: Estuve en el podcast de La Silla Llena charlando con Juan Carlos Esguerra sobre jueces y política. 👇🏽 @PoliticaUR https://t.c…
199,Angelina en mi barrio. Fin de la Historia. https://t.co/35iIegYBAY
