,Tweets
112,"@fbelmat @jgodoym Lo que escuche hoy de Javier Neves, es que la minoría de contratos son de duración indefinida y l… https://t.co/JJYw4lZTcq"
113,"@joaquinreyh Debiera incluirse votación universal de afilados para los candidatos (con cero invitados), ejecutadas por ONPE."
114,"RT @orbisa35: Al doctor Tuesta lo conocí a través de sus libros sobre los procesos electorales, mucho antes que ingresara a la ONPE https:/…"
115,@wdelacruza De acuerdo.
116,"@jdealthaus Tenemos una clase dirigente con mentalidad de encomendero, no en vano fuimos la capital del virreinato;… https://t.co/P0w3xfNx7f"
117,@fbelmat Quiebras sin problema y luego creas otra razón social. Es lo que hacen las constructoras todo el tiempo si… https://t.co/HihSCBG5rQ
118,RT @Rita_Katz: 1) Excellent piece by @janetreitman on how far-right extremism was ignored in the last decade. Despite every domestic traves…
119,RT @recisneros: «Voy a allanarme a la justicia y bla bla bla...» https://t.co/I1UQDQLeJj
120,@jcortecho @RPPNoticias Lo que se quieren bajar es la norma del Tribunal Constitucional relativo a la reposición. ¿… https://t.co/eYlxLK96Dm
121,"#POLITICA Efectivamente bajó gracias a medidas paliativas de corto plazo, sin ningún cambio en los factores estruct… https://t.co/bHMU4xOnR3"
122,#YoNoMeCorro #AlanSi https://t.co/ojCMtY7Km7
123,"RT @IndiraHuilca: Por más de 3 años, Arlette espera justicia. Con ella, todas las peruanas esperamos que la sentencia que se emita hoy sea…"
124,@arkadin1 @A_Espacial_Peru tiene imágenes submétricas
125,"@edmundogalvez71 @vozdelatierra @congresoperu La intención es que todos los Fiscales Supremos sean retirados, y que… https://t.co/3vgSvoTRsh"
126,"RT @Jonatan71748490: Espectantes ante maniobra de chavarry para demostrar que este haz de luz de justicia @JoseDomingoPer no se apagará, el…"
127,RT @Marcelvelazq: Todo está consumado. La @pucp hacia un gobierno de transición. La Asamblea Universitaria del viernes 14 debe elegir un re…
128,"RT @nytimeses: Desde que la actriz hizo públicas sus acusaciones de violación, la etiqueta #MiraCómoNosPonemos ha sido usada miles de veces…"
129,"@rmapalacios No se burle Doctora, el señor está madurando y ahora reconoce errores; ya dejó atrás la omnipotencia i… https://t.co/Y4XjtDvvb1"
130,RT @sandromarcone: Quiere decir que cuando algunos empresarios se ponen en el modo: “el estado me frena y me ahoga” lo hacen con poco funda…
131,@c_delvallel @IndiraHuilca @uterope @lamula @Ojo_Publico Está desarrollado en este hilo https://t.co/Q2VwiYnobN
132,"@radio_santarosa @rmapalacios @Carlos_Bruce @BankadaFP Llorando sobre la leche derramada.

Ciertamente FP y PPK son… https://t.co/FTz8lcQ0IT"
133,"RT @StevenCaldern9: Carlos Bruce a @rmapalacios: ""la gente no ha votado por Vizcarra, ha votado por las reformas, porque hemos escuchado a…"
134,"RT @cleporati: La Voz de los 80, se lanzó un día como hoy. Las canciones eran la dinámica urgente del desasosiego personal y social. Algo e…"
135,"RT @CostaGino: En sentido estricto no requiere antejuicio (desafuero), basta que se le levante la inmunidad parlamentaria. ¿Lo hará la comi…"
136,@kikesitov67 Pre Navidad
137,"RT @disalch: Hoy en nuestra sección Cuán machista y xenófoba es la prensa peruana, un invitado de honor: @larepublica_pe. https://t.co/cn33…"
138,@jude_webber @lopezobrador_ +++ King
139,@EconomiaDiaADia Realmente artístico. ¿Están disponibles las bases de datos que concluyen ese resultado? Hasta dond… https://t.co/N9sc3OY6sa
140,@jude_webber @lopezobrador_ AMLO looks South now. He will love to go back to 60s when México was Kingston for Centr… https://t.co/p8L1a4M4uv
141,"RT @patarevalo: Sí serás... 
Si aplicas el mismo ejercicio a las elecciones de 2016, solo el 19,3% de electores votó por tu congreso naranj…"
142,"RT @CarlosBasombrio: Hay que estar muy alertas.
Es muy claro que Pedro Chávarry está esperando las fiestas para sacar al equipo que dirije…"
143,"RT @Josefina_28: Todos vimos a Pozo arrastrar a Arlette x los suelos, jalarla d los pelos, cosificarla, despreciarla. Ella pudo escapar. Y…"
144,@epatriau La economía no existió en el discurso de ayer.
145,@patriciagamarra Pura política. Cero economía. (eso es lo nuevo)
146,RT @arlettecontrers: Mañana sabremos si el acusado Adriano Manuel Pozo Arias es condenado o continúa impune por los delitos de violación se…
147,"RT @ionebelarra: A las mujeres se nos exige que demostremos que nos han violado o nos preguntan si cerramos bien las piernas.

Estamos cans…"
148,"@fbelmat @LDavelouis No, ya aprendió a tener miedo. Ha dejado atrás la omnipotencia infantil."
149,"@LDavelouis No es para reirse, finalmente está madurando y se da cuenta de sus errores."
150,"RT @dchavezd: Mi primer beso fue de pequeña. Un primo mayor me tiró a la cama de su hermana y me besó a la fuerza, babeándome. No volvió a…"
151,"RT @21Cordeliamar: Mi solidaridad y respeto por la denuncia de @PalomaNoceda
No a la impunidad ni al encubrimiento. https://t.co/RFDzAjxAQ4"
152,"@paolamiglio No. El terreno nunca estuvo en Registros Públicos, y para registrarlo se le solicita a la Superintende… https://t.co/0c0mobl0xr"
153,"RT @nature: Global warming will increase the variability of the eastern Pacific El Niño, reports a paper in Nature. This increase could res…"
154,"RT @AlbertoBelaunde: - @gabrielawiener recomienda ""La domesticación de las mujeres"" de Mariemma Mannarelli.""Imprescindible lectura. Traza u…"
155,@paolobenza ¿Se sabe que % va al inversionista de la UPC?
156,"RT @GuerraSandra_: El agresor sexual nunca cree que lo es. De hecho, ahora el tocamiento se llama tas tas y si agarras de la cintura para a…"
157,"https://t.co/JjkqTZ5WwS Pero en el documento, las dos primeras categorías priorizadas son Infraestructura y Laboral… https://t.co/KD8UJYBFcn"
158,"De los 5 indicadores del Índice de Competatividad Global, la propuesta presentada en CADE excluye los 3 peores indi… https://t.co/Q41NsU8C7W"
159,"El Plan de Competitividad presentado en CADE tiene 7 parámetros, de los cuales dos no pertenecen al Índice de Compe… https://t.co/vDMw4rvJSu"
160,"Finalmente, conviene notar que en la categoría ""Mercado Laboral"" es la séptima peor de las 12, y por ende si hubies… https://t.co/1t1jsB59Mw"
161,"Respecto a Instituciones, el caso mas flagrante es la sub-categoría 1.11 ""Eficiencia del marco legal para resolver… https://t.co/pGuS8yto2e"
162,"Respecto al Dinamismo Empresarial, de 8 sub-categorías en 2 estamos en la mitad de arriba y en 6 en la mitad de aba… https://t.co/4kId6ijnKL"
163,"Respecto a las TIC (Tecnologías de Información y Comunicación), de las 5 sub-categorías en 4 estamos en la mitad de… https://t.co/TNsCbRwL4U"
164,#POLITICA Este es el Indice de Competitividad Global (de los empresarios a nivel mundial) para 140 países. De 12 ca… https://t.co/sjO2GV00iV
165,RT @comadrechismea: #ComadresPresentes Adriana Urrutia y @lau_lozadaa participaron en el #TEDxTukuyWomen 2018. Hablaron de por qué el Perú…
166,@rmapalacios 100% de acuerdo en el concepto de dietas por asistencia a sesiones. ¿Cómo se remuneraría el trabajo de… https://t.co/ygBPUuXXyP
167,@emilcDC @PTeullet @miguelmartin40 Prórroga indefinida.
168,@jgodoym @catiquinto Está madurando.
169,"@IndiraHuilca Él ""Plan de Competitividad"" presentado en CADE es un fraude. Su arquitectura corresponde a como maxim… https://t.co/5ZSWeBoMt1"
170,"@IndiraHuilca ""Este gobierno no pretende realizar una reforma laboral que recorte los derechos adquiridos de los tr… https://t.co/YkxMK8yhV1"
171,@heduardo50 https://t.co/0ixJcjO8jW
172,RT @ricardovperu: @hugonopo @AlbertoBelaunde El cobro por minuto es justo.Los verdaderos problemas son la posición de dominio de Los Portal…
173,"RT @WOLA_org: Washington is pretty divided these days, but not when it comes to #Nicaragua: the #NICAAct will now go to President Trump's d…"
174,#YoArrugoComoAlan https://t.co/T0CpptZlgs
175,"RT @gorjeda: Colegas, El congreso quiere aprobar una ley declarando de importancia nacional la investigación sobre unas falsas momias alien…"
176,"RT @BlackSocialists: “We say:

You don’t fight Capitalism with no Black Capitalism...

You fight Capitalism with SOCIALISM.”

– Fred Hampto…"
177,@orbisa35 @elcomercio_peru Ella fue elegida como parte de una plancha de 4 personas. Lo que se deduce de su carta e… https://t.co/vJ3NQ5xYO5
178,RT @jradzinsky: @tuesta @matuk @VictorAndresGB @alvarezrodrich El 2005-2006 escribí y sustente mi tesis para titularme como abogado. En la…
179,RT @nesparch: Estoy más que triste: todo lo que sé del Derecho se lo debo a Marcial Rubio. Las clases de Filosofía de Pepi Patrón eran buen…
180,"@VictorAndresGB @alvarezrodrich @tuesta Despues, le ayudé a programar en dBase II (entramos juntos a EEGGCC en 1973… https://t.co/Qbw9JFAAv1"
181,"@VictorAndresGB @alvarezrodrich @tuesta Recuerdo bien que a fines de los 70s, cuando tuvo que hacer su memoria de b… https://t.co/93YZRL1q1D"
182,"RT @ronalbarrientos: La gestión de @Ollanta_HumalaT dejo 100 mil becas del 2012 al 2016, en la actual gestión van en 8 mil.
Pte @MartinVizc…"
183,"RT @mckenziewark: A couple of years old, but its interesting how the vectoralist class keeps trying new jargons for the novel kinds of expl…"
184,RT @joaquinreyh: La mejor manera de evitar los astronómicos cobros de playas de estacionamiento es no usar carro.
185,"RT @jgodoym: Con esto se confirman dos cosas
1. Marcial Rubio ha renunciado. 
2. La propuesta de docentes para un gobierno de transición ha…"
186,"@alogator69 @jgodoym @hugonopo Asi es, en Educación Básica el único pago es la APAFA y en la PUCP es mucho más. Y e… https://t.co/1wgfuk5k6V"
187,"RT @jsaldanacuba: Si no tienes plata, puedes vender tu casa. Tu papá se murió pero tu mamá sigue viva. Si ya sabes cuanto cuesta para qué t…"
188,"RT @RPPNoticias: 🔴 #ENVIVO | Eduardo Piaggio, abogado de Moisés Mamani en #LaRotativaDelAire sobre denuncia de tocamientos indebidos a su s…"
189,"#POLITICA Nuevamente, el defensor insigne de la clase obrera, sale en defensa de los asalariados, en su posicionami… https://t.co/bCZBIeF7ed"
190,RT @vozdelatierra: El blindaje a Chávarry no debe continuar un dias más. La ampliación de legislatura del ⁦@congresoperu⁩ deberá priorizar…
191,"RT @pavese: El Perú y sus nuevos gobernadores regionales según @SEMANAeconomica  ay, si la vida fuera como la inventan el neoliberalismo...…"
192,@FrenteAmplioPe @albertofujimori CC @Ojo_Publico
193,"RT @FrenteAmplioPe: Los beneficios se originaron en gobierno de @albertofujimori.

➥ Favorecen a: agroexportadores (26 mil millones), educa…"
194,"RT @ReunePeru: [#DíaDeLosDerechosHumanos]
'Soy familiar de una persona desaparecida. ¿A qué tengo derecho?' #Reúne #YoDefiendoLosDDHH https…"
195,"RT @BancadaFAperu: Ante esta situación @HumbertoTYL respondió de manera firme y contundente: ""Nosotros lo esperamos de pie, pueden hacer la…"
196,RT @IndiraHuilca: Valiente paso de la congresista @palomanoceda. Empodera a muchas otras mujeres a no callar. Hablar ayuda a desterrar el a…
197,@Betoluis123 @wmilla85 @DamasaLaJoven @joaquinreyh Exacto
198,@ilanegra 11% de incremento en dos años. Votos válidos versus votos válidos ¿Correcto?
199,"@patarevalo @vozdelatierra Él está en lo correcto, una razón social no es corrupta per-se. Los corruptos son los du… https://t.co/goeyJWq1ut"
