,Tweets
75,"RT @joaquinreyh: #JironWashington 02.12.18 - Entrevista al embajador de Perú en USA Carlos Pareja. ""Estados Unidos percibe que Perú tiene u…"
76,Hoy en @peru21noticias sobre el Presidente @MartinVizcarraC. https://t.co/UE4aiwxD1D
77,Alucinante. Qué poca vergüenza. https://t.co/Oq1c062yoC
78,"RT @peru21noticias: 🔴#Perú21TvEnVivo 
No te pierdas la entrevista a Urpi Torrado (@urpith) sobre la última encuesta de #Datum en #CómoEsLaN…"
79,"RT @joaquinreyh: Este domingo no se pierdan #JironWashington, con una entrevista a Carlos Pareja, embajador de Perú en USA. Como siempre a…"
80,"RT @tuesta: Baylón, Pitín, Perico, Cubillas y Cueto.  De las mejores delanteras que vi en mi vida y ese modelo de camiseta, siempre será as…"
81,#TerrorismoNuncaMás https://t.co/tYiSiwMJNI
82,"RT @orosalesk: Mi artículo en @peru21noticias sobre cómo la prisión preventiva se ha convertido en un ""parche"" para un sistema de justicia…"
83,"RT @peru21noticias: Julio Velarde: La corrupción sí afecta la economía, luchar contra ella no https://t.co/DoADPepJsn
Destacó que existen m…"
84,RT @vanessa_lopez09: Ahora mismo vía @canalN_ la jueza suprema titular de la corte suprema de justicia Elvia Barrios con @angeluvaldes #CAD…
85,No se pierdan en nuestra edición impresa de mañana la entrevista de nuestra Directora @cevalenzuelav a al President… https://t.co/CHaQ2vWmEz
86,RT @vanessa_lopez09: La corrupción nos cuesta den 5 a 10% del presupuesto público:5 mil millones de soles!!! Nos explica Elmer Cuba Directo…
87,"RT @pamelavgonzales: ""Desde ningún frente se puede dejar ni un resquicio para que Sendero siga actuando."" Un fallo que debe ser nulo https:…"
88,RT @vanessa_lopez09: Ahora mismo en @canalN_ @angeluvaldes entrevista a @felipekast sobre la visión de nuestro país en Chile https://t.co/m…
89,"Este lunes volvemos a Contacto con las pilas recargadas para cerrar el 2018 y arrancar el 2019. 

Como siempre, en… https://t.co/jvELVs8gTD"
90,"RT @ppmarino: 28 DE NOVIEMBRE 1983: terroristas senderistas dinamitan la SAIS San Martín, en La Libertad. Matan a un trabajador. Dinamitan…"
91,RT @rmonzonk: Perú21 ya está en Paracas para cubrir toda la jornada del #CADE2018. @peru21noticias https://t.co/pdJYZrWdlf
92,RT @peru21noticias: #LOÚLTIMO Úrsula Letona presentará su renuncia a la bancada de Fuerza Popular https://t.co/kIz103YjkE https://t.co/OAzO…
93,Qué desgracia. https://t.co/GxFSKNGlcF
94,RT @rollerpress: El gran Chema https://t.co/R2iOYWG7ZW
95,"RT @bao_raul: No le veo nada de irresponsable, @MijaelGLP está advirtiendo lo que muchos también lo han hecho, lo que preocupa es la pasivi…"
96,¿Y cómo sabes que no he ido? https://t.co/mMH9YIPD7y
97,"RT @peru21noticias: #OPINIÓN

Mijael Garrido Lecca (@MijaelGLP): La segunda reconstitución

Lee 'La fábrica de alfileres': https://t.co/8f6…"
98,"No, disculpa. He estado los últimos meses entrenando con el Ejército para ser oficial de reserva y poder proteger a… https://t.co/DAh4FtNnmT"
99,Qué pena. Mi querido profesor. https://t.co/rhwNvUXbXW
100,RT @jm_cespedes: @MijaelGLP Excelente artículo.
101,RT @bao_raul: Exacto...!!! #TerrorismoNuncaMas https://t.co/5YNStGxNbf
102,Sendero Luminoso está en pleno proceso de reconstitución mientras la atención está lejos de la mirada vigilante.… https://t.co/cRXG3R1zQ8
103,"RT @dmacera: Esto era el Perú hace exactamente 30 años, un miércoles 23 de noviembre de 1988. Inflación, terrorismo, sin luz, sin comida, s…"
104,@plomomagic ¡Gracias mi hermano!
105,Terminando con otro gran honor: la pertenencia a la Benemérita Sociedad de Fundadores de la Independencia y Defenso… https://t.co/fvLavFGQqu
106,Honrado de haber sido condecorado junto con mi gran amiga Valeria Valer con la Legión de Honor de Infantería del… https://t.co/gG0aoQcd23
107,RT @Oscarqugo: 🚨 Este jueves en #Perú21: Congresista de @PFuerzaPopular Héctor Becerril alega que el fiscal del caso Wachiturros de Tumán…
108,¡Gracias! https://t.co/NO9KGeCpCe
109,"RT @peru21noticias: #EdwinOviedo se divierte en partido de Perú, pese a pedido de prisión preventiva [FOTOS] https://t.co/SCbpLjecvV https:…"
110,RT @Oscarqugo: 🚨🚨🚨 Los vínculos con la red Los Cuellos Blancos del Puerto complicaron la situación judicial del presidente de @TuFPF Edwin…
111,"Hoy en el Club Empresarial conversando con líderes de diferentes sectores sobre política, economía, estabilidad jur… https://t.co/DJD4e9wOc3"
112,RT @peru21noticias: #EdwinOviedo es acusado de ser el cabecilla de la red criminal 'Los Wachiturros de Tumán' y de ser el autor mediato del…
113,RT @pquispev: Fiscalía pide 24 meses de prisión preventiva para Oviedo https://t.co/cI0o5DVqy4 vía @peru21noticias
114,"RT @peru21noticias: #LOÚLTIMO Fiscalía pide 24 meses de prisión preventiva para #EdwinOviedo
https://t.co/i1YHXOOg0k https://t.co/Ess4DisRXk"
115,"RT @Dario_AG: Uruguay, paraíso fiscal clave para el blanqueo de Odebrecht https://t.co/FlZmx0CMHA vía @peru21noticias mi artículo de la sem…"
116,"RT @allanwagnert: Lamento que el ex Presidente Alan García haya solicitado asilo diplomático en lugar de colaborar con la justicia, como lo…"
117,"RT @peru21noticias: .@PCaterianoB nos acompaña hoy en 'Cómo es la nuez' por 🔴#Perú21Tv  con @MijaelGLP 
¡No te lo pierdas! https://t.co/8C4…"
118,RT @UNICEFperu: ¡Gracias @americatv_peru @canalN_ @tvperupe @atvpe @PanamericanaTV @MovistarDeporPe @larepublica_pe @elcomercio_peru @diari…
119,Gracias a ti @socioperiodismo por estar allí. Un abrazote. https://t.co/xp7qbRk7Is
120,RT @peru21noticias: El congresista Javier Velásquez Quesquén se refirió sobre la solicitud de asilo político del ex presidente #AlanGarcía…
121,"RT @peru21noticias: 🔴#Perú21Tv 
Oscar Díaz (@oscardiazperu): ""Es probable que Alan García ya sepa que Uruguay le va a dar asilo político"" h…"
122,"RT @peru21noticias: 🔴#Perú21TvEnVivo 
No te pierdas la entrevista al congresista Javier Velasquez Quesquén (@JVelasquezQ) con Mijael Garrid…"
123,"RT @peru21noticias: No te pierdas la entrevista al analista político Óscar Díaz a cargo de @MijaelGLP
 en 'Cómo es la nuez' por 🔴#Perú21Tv…"
124,"RT @peru21noticias: #LOÚLTIMO Esta tarde Martín Vizcarra se comunicó con Tabaré Vázquez, presidente de Uruguay, tras la solicitud de asilo…"
125,"García debe responder -por supuesto- frente a la justicia. Pero esto es miserable, inaceptable y ruin. https://t.co/jkQ0bFF51s"
126,RT @joaquinreyh: #JironWashington 18.11.18 via @peru21noticias: ¿Hillary 2020? Por favor no / Clinton coquetea con la idea de postular de n…
127,"RT @joaquinreyh: Escuchando a @JaimeSaavedra22 en la Universidad de Georgetown, brillante como siempre. En todo el mundo lo buscan y en Per…"
128,"Lo pasé con la nota más alta de mi clase, señor. Use argumentos, no falacias. https://t.co/4TsxECidwV"
129,"RT @SC_ESPN: ¡Leyenda! El peruano Claudio Pizarro, a sus 40 años, recibió el Premio Bambi en Berlín por su trayectoria en la Bundesliga. Un…"
130,"¡Viva el glorioso @EjercitoPeru!
Hoy con nuestro Comandante General, Jorge Celiz. https://t.co/0UGLzH9Dzf"
131,"RT @peru21noticias: #OPINIÓN

Mijael Garrido Lecca (@MijaelGLP): Encarcelo, luego existo

Lee 'La fábrica de alfileres': https://t.co/pSUuN…"
132,"RT @jdealthaus: Encarcelo, luego existo https://t.co/a45x1VFbKa vía @peru21noticias"
133,"“En nuestro país, se ha convertido en una práctica muy común presumir la culpabilidad de los ciudadanos y, como si… https://t.co/hwcKmjsBM5"
134,De acuerdo @anajarav. Me subleva el asunto y prefiero hablar con más calma cuando ésta llegue. https://t.co/CTzM8ddKoj
135,RT @MinamPeru: ♻️ Nos encontramos en el restaurante 'El Populacho' de Villa María del Triunfo. En este negocio no se entregan sorbetes y ut…
136,Asqueroso lo de Mamani. No tengo nada más que decir de ese señor.
137,Hoy celebramos el #DíaDelNiño con @UNICEFperu en la redacción de @peru21noticias. https://t.co/s4cTOMfPLD
138,@andoenpando Linda foto compadre.
139,"RT @CarlosBasombrio: Congresista Mamani fue bajado de avion por tocamientos indebidos a jefa de cabina.
Todo un padre de la patria. https:/…"
140,RT @Oscarqugo: Este viernes en #Perú21: Todos los detalles del pedido de prisión para @AlanGarciaPeru. Según el documento fiscal: “García t…
141,"RT @JavierAlban: El congresista Mamani habría sido capturado en flagrancia. Aun así, la fiscalía no podrá siquiera iniciar una investigació…"
142,"RT @plomomagic: Hoy regreso a la cancha, cubriendo para @altavozpe 
Mañana sale el video con todo.
#SeguiremosAlentando
#QueVenganMásTrucos…"
143,RT @Lorena_AON: Policía capturó en Lima al ex congresista Benicios Ríos https://t.co/UhnjuCwA0T vía @peru21noticias
144,RT @peru21noticias: #AlanGarcía se expresó de esta manera de las personas que lo investigan por el caso de la Línea 1 del Metro de Lima. Lu…
145,RT @peru21noticias: #LOÚLTIMO Fiscalía solicita impedimento de salida del país para el ex presidente #AlanGarcía https://t.co/eMgxhAdj8Z ht…
146,"RT @peru21noticias: 🔴#Perú21TvEnVivo 
No te pierdas la entrevista a Javier Albán (@JavierAlban) de Contribuyentes por Respeto en #CómoEsLaN…"
147,"RT @socioperiodismo: Hoy @larryportera y @chapatucombi estuvieron en @ContactoN_  de @MijaelGLP exponiendo su lucha, que no termina porque…"
148,RT @peru21noticias: Biblioteca en Arequipa exhibe libro inédito con dedicatoria de Gabriel García Márquez para Mario Vargas Llosa https://t…
149,RT @SeleccionPeru: ¡Final del partido! La @SeleccionPeru Sub 17 🇵🇪 venció  1-0 a @FEFecuador 🇪🇨 en partido amistoso disputado en Guayaquil.…
150,"RT @peru21noticias: Jorge Muñoz se reuniría la próxima semana con operadores del #Metropolitano  
https://t.co/GbAfZFSIcj https://t.co/244H…"
151,@suselparedes ¡Gracias Susel! Te mando un abrazo.
152,@Loo_JiaLi @ContactoN_ @canalN_ @vanessa_lopez09 ¡Gracias!
153,RT @EjercitoPeru: #NoticiaEP | Con gran éxito inauguran la Segunda Semana Geomática con el objetivo de difundir conocimientos y aportes al…
154,"RT @EjercitoPeru: ¡Juntos hacia la misma meta!
¡Sigamos Avanzando! https://t.co/ZoxAhvV7F6"
155,Queridos amigos: un comercial y volvemos. Después de 11 meses de chamba tocan dos semanas de descanso en… https://t.co/f7brvHLyoJ
156,RT @angeluvaldes: #Ahora @gilbertvioleta renuncia a vocería @PPKbancada “Si es que alguien tenía algún reclamo o pedido que hacerme lo hubi…
157,"RT @vanessa_lopez09: Lectura obligada para hoy! Muy triste, muy dolorosa realidad @Dario_AG  No debería llamarse ""la caravana de la misetia…"
158,Acá mi hermano del alma te la explica clarito. No dejen de verlo. https://t.co/CXb6q8q05w
159,RT @Dario_AG: La interminable caminata por una vida mejor https://t.co/U6hTPAN6xJ vía @peru21noticias les comparto mi artículo @ClaraEOspin…
160,"Muy bien explicado, como siempre. No dejen de leer esta nota de @orosalesk en @altavozpe. https://t.co/pdrzKjJZBF"
161,@Lorena_AON Pégale nomás.
162,"RT @vanessa_lopez09: Mañana el congresista Sergio Dávila @ElTioSergioDav decidirá si se queda o se va de @PPKbancada 
Vía @ContactoN_

Exis…"
163,"RT @peru21noticias: #LOÚLTIMO | Capturan a Edgar Paz Ravines, implicado en Caso Utopía 
https://t.co/Bj5zE4cgwd https://t.co/36pPC2Xamy"
164,RT @mabel_huertas: Sétima baja con Patricia Donayre. Estoy pensando en esa canción infantil donde empezabas con 10 y acababas en 0 https://…
165,"RT @peru21noticias: 🔴#Perú21TvEnVivo 
Los Reyes de España visitan el Perú. Esto y más en #LasÚltimasNoticias con Fiorella García (@Fiorella…"
166,¡Buena @SolCn! Bien dicho. https://t.co/gLMfK4G7Fg
167,"RT @peru21noticias: 🔴#Perú21TvEnVivo 
No te pierdas la entrevista al congresista Roberto Vieira (@RobertoVieiraP) en #CómoEsLaNuez con Mija…"
168,¡Qué tragedia! https://t.co/s2G6U0JfW7
169,"RT @Jomaherc: [#Entrevista] | José Manuel Hernández: ""Al ritmo que vamos la reconstrucción del norte demorará 20 años""  Programa @MijaelGLP…"
170,RT @angeluvaldes: #LoUltimo Abren proceso a José Domingo Pérez por llamar guerrilla a Sendero Luminoso y MRTA . Fiscal Landa reclama q gast…
171,"RT @Pedro_Olaechea: El modelo económico se ha tomado como una especie de pelota para patear. Puedes estar en libertad con errores, o en una…"
172,@Lorena_AON Mujer sin infancia.
173,@Loo_JiaLi @Jimmychinchay @CarlaTello_R @XtianOv @kikesitov67 @gerardoreynaPe @ppmarino ¡Gracias!
174,"RT @peru21noticias: #Avance21 No se pierda la entrevista a Salvador Heresi, quien reveló sus razones para renunciar a la bancada de Peruano…"
175,"RT @peru21noticias: Mercedes Aráoz dice que vocería de Gilbert Violeta ""ha sido penosa para decir lo menos""
https://t.co/4lofkmAJRJ https:/…"
176,RT @OttoGuibovich: @MijaelGLP @peru21noticias 2. La IGM marcó a su vez el fin de una forma de hacer la guerra. De la guerra lenta y costosa…
177,"Gracias, mi General. https://t.co/czg3RU28Rn"
178,"RT @javierwong70: Excelente resumen!!! Falto decir q Alemania para librarse de un frente ""ayudó"" a la Revolución rusa permitiendo que Lenin…"
179,Un día como hoy hace 100 años acabó la Primera Guerra Mundial. Hoy he escrito esta nota en @peru21noticias:… https://t.co/i5eZnNEMBq
180,"RT @peru21noticias: #OPINIÓN

Mijael Garrido Lecca (@MijaelGLP): Pasa la primavera

Lee 'La fábrica de alfileres': https://t.co/pC8m0AQJxI…"
181,"RT @vanessa_lopez09: Una cañita de fécula de maíz se biodegrada en 2 meses, una de plástico, tal vez, en 400 años!!!!! Un plato de tecnopor…"
182,RT @MinamPeru: Ahora | Entrevista a la ministra @FabiolaMunozD en el programa @ContactoN_ de @canalN_ con @MijaelGLP sobre campañas #MenosP…
183,RT @luissolarif: 11pm estaré con Mijael Garrido Lecca en N Contacto canal 8
184,"RT @peru21noticias: #Avance21

¿Cuál es la institución más desacreditada del Perú? Mañana sábado, no se pierda una encuesta en la cual obte…"
185,¡Buena Chichi! https://t.co/Ju8HU8MJwv
186,@ClaraEOspinaG @twitroncagliolo ¡Qué envidia!
187,"RT @ClaraEOspinaG: @eltiempodeleer @hayfestival_esp @SalmanRushdie @canalN_ Esta entrevista especial, mañana en @canalN_ a las 6 y a las 9…"
188,"RT @peru21noticias: 🔴#Perú21TvEnVivo 
No te pierdas la entrevista con el ex ministro de Agricultura, José Manuel Hernández (@Jomaherc) en '…"
189,"RT @Jomaherc: A las 12:00pm en punto estaré en @peru21noticias (https://t.co/7kQnryENHw) TV con @MijaelGLP para hablar del 🍋limón, explicar…"
190,RT @Lorena_AON: FUERTE. A tres semanas de su renuncia a la bancada de #FuerzaPopular dijo que no apoyaría informe de #LavaJato porque está…
191,RT @SolCn: Que le parecería a los CEOs de los bancos que publicáramos sus teléfonos para que los llamen a todas horas interrumpiéndolos en…
192,"Qué bajeza la de quienes se esconden detrás de un teclado.

Un abrazo gringa. https://t.co/geBBl3tnqO"
193,RT @peru21noticias: Jorge Muñoz dice que Luis Castañeda Lossio no le está brindando información sobre la Municipalidad de Lima https://t.co…
194,RT @Fabianasd: Ante la negativa de @ManuelDammert de retirar la palabra se suspende la sesión y se convoca a Junta de Portavoces. Vía @peru…
195,@Fabianasd @congresoperu @ManuelDammert @peru21noticias Suspendida de nuevo.
196,"RT @peru21noticias: #URGENTE

Dictan impedimento de salida para ex consejeros Guido Aguila, Iván Noguera y Orlando Velásquez https://t.co/Z…"
197,RT @joaquinreyh: #JironWashington Edición extraordinaria vía @peru21noticias. Los demócratas reconquistan la cámara. Aquí todas las claves…
198,RT @Pedro_Olaechea: Esta noche me entrevistará @MijaelGLP en @canalN_ Hablaremos sobre coyuntura y el informe de la Comisión #LavaJato. Es…
