,Tweets
29,@ojoscaidos_ Un asalto es el opuesto exacto a ejercer el derecho al trabajo. El el daño que se hace con un asalto e… https://t.co/HdEB1t629h
30,"RT @peru21noticias: #OPINIÓN 
Aldo Mariátegui: El tiro por la culata
No dejes de leer 'Ensayos impopulares' https://t.co/67C10O0jVD https:/…"
31,@Daniamo_ Recomiendo el informe que sacó El Comercio el domingo sobre el referéndum. Expertos opinan sobre cada pregunta.
32,"En general, el referéndum convocado por el gobierno hará poco (o nada) por solucionar los problemas del país. Es, s… https://t.co/rhWalEFW0P"
33,"No a la bicameralidad (como está):
Se ha debilitado la figura de la cuestión de confianza y en consecuencia el equi… https://t.co/Mdoca4ZQ6L"
34,"No a prohibir la reelección de congresistas:
Medida populista. Ciudadano con su voto cada 5años decide a quién se r… https://t.co/HdqDYvMQpI"
35,"Sí a la regulación de financiamiento de partidos:
Está lejos de ser una solución definitiva pero es un buen comienz… https://t.co/06fjABGD1L"
36,"Sí a la reforma del CNM (ahora Junta Nacional de Justicia):
El escándalo desatado por los audios de los ""hermanitos… https://t.co/q8j0QsDbVi"
37,"Mi voto este domingo en el referéndum será SÍ, SÍ, NO, NO. Estas son mis razones:
(HILO)"
38,RT @rollinthorne: ¿La culpa ahora la tiene EEUU? https://t.co/ZRU0srJOIa
39,"RT @MadeleineOster3: La gente se ha olvidado quien es Gregorio Santos? Responsable de la mayor pobreza de Cajamarca, al que se le siguen pr…"
40,"Conclusiones del pedido de asilo:

Alan García no es un perseguido político y es excelente que en el extranjero lo… https://t.co/1QSCejCBzo"
41,"""No es persecución política"", aseveró Tabaré Vasquez sobre pedido de asilo de Alan García."
42,Uruguay no acepta pedido de asilo de Alan García. Definitivamente hay una persecución política que ha reclutado a T… https://t.co/3GLDaQcf0Q
43,@GUINDEXFILMS De que es?
44,#SiSiNoNo
45,"RT @MarisolBelloD: A poco más de una semana del referéndum reafirmo que mi voto será sí, sí, no, no. Que esta vez tengamos un congreso tan…"
46,RT @rollinthorne: Qué lástima que apristas con una larga trayectoria política como Gonzales Posada se dediquen a amenazar y atacar a la per…
47,"Bueno, ahora los que se niegan a consumir productos de empresas que apoyan a la comunidad LGTB tendrán que propinar… https://t.co/WiKTOstei3"
48,RIP George H. W. Bush.
49,@MelEyza1 Ok. Bajo esa lógica está de acuerdo con el proyecto de ley de Carlos Tubino en el que se plantea castigar… https://t.co/y20S2tjg5P
50,"RT @MedioLegal: Para los haters que dicen que todo mal con #CADE, hay gente que la tiene clara 😊 #alanctm #AlanCuidaTeMucho 😅 https://t.co/…"
51,"@MelEyza1 Esto no tiene nada que ver con privilegios. La paisana Jacinta me parece tan desagradable como a ti, solo… https://t.co/3MvLrhTzPD"
52,"@MelEyza1 Charlie Hebdo puede fácilmente evaluarse como una expresión de racismo excesivo, pero sociedades más cons… https://t.co/dNWPJbbcjW"
53,@MelEyza1 Una cosa es lo que un medio decide hacer para salvaguardar lo que su código de ética estipula y otro muy… https://t.co/d3ypfWvb3O
54,"@brunomotorizado Correcto, así Francia debería prohibir la distribución de Charlie Hebdo....."
55,https://t.co/jpV7r0Q2eF
56,@MelEyza1 Francia debería prohibir la distribución de Charlie Hebdo?
57,"@MelEyza1 Ofensa a un grupo o a un individuo no puede ser causal para censurar aquello que los ofende. Así, todos l… https://t.co/mnT7S9Tjv8"
58,@MelEyza1 El artículo no niega que sea nocivo. Lo que critica es que el Estado actúe como censor. Nos guste o no la… https://t.co/ThexpefQFE
59,"“Pero más importante aun, lo que está en cuestión aquí no es si “La paisana Jacinta” es un producto nocivo o no par… https://t.co/kot6gZCPHU"
60,@GUINDEXFILMS https://t.co/8uFNrAzRDa
61,"Eso que Chile no deja de ser un país con muchísimos ciudadanos conservadores, solo que ellos han entendido que los… https://t.co/tceLZ5LPn4"
62,"RT @MadeleineOster3: Sería una lástima si cambian al ministro Carlos Oliva, es lo mejor del Gabinete y tiene las cosas muy claras. Lamentab…"
63,"Interesante comparación con Hitler (#LeyDeGodwin). Especialmente considerando que él, más bien, hubiera estado muy… https://t.co/X6sI2KYLhW"
64,RT @mabel_huertas: Totalmente de acuerdo. Se ha abierto una puerta que nos puede llevar hacia un camino equivocado. https://t.co/ZcBkRfZBPr
65,¿Qué definición de aplicación estándar propones que use el Estado para el término “atrocidad”? https://t.co/OgLZ4UzazB
66,RT @criticademonica: La paisana Jacinta es un personaje repugnante. Pero lamentablemente sentencia que prohibe emitir programa en TV me par…
67,"Sin importar cuán despreciable nos pueda parecer la Paisana Jacinta, me parece terrible que un poder del Estado pue… https://t.co/xfhHLSBfQt"
68,"RT @MadeleineOster3: Crece gasto corriente, un exorbitante 42% se destina planillas, empleados nuevos o mejor pagados, llenos de prebendas…"
69,RT @Roque_Benavides: Hechos y no palabras. Hoy presentaré en #CADE2018 las acciones concretas que hemos implementado en @CONFIEP y @CPA_Per…
70,Y no es la primera vez. Esta página web también ha plagiado artículos completos de @Lucidez_pe. Parece ser su forma… https://t.co/fgQCBxEwjz
71,"RT @menesesdaniela: En un estudio en EEUU, 80% de participantes preferia ver las cenizas de la Mona Lisa a una copia exacta. ¿Existe un aur…"
72,"Disculpen pero desde el incidente jingoísta con Condorito, se me hace difícil tomarme en serio lo que dice la señor… https://t.co/luZnMVLXa7"
73,RT @MadeleineOster3: Muy bien ministro Oliva! No se puede permitir que un ministro de Trabajo de Izquierda ( que imagino desafortunadamente…
74,RT @peru21noticias: Hoy se dicta sentencia a miembros del Movadef por apología al terrorismo https://t.co/kxW6Klxrhx https://t.co/USwk4mxnUy
75,"Ah, ya no es persecución política. Interesante. https://t.co/FxFDhldhZt"
76,😂😂 https://t.co/l71ooIEFgY
77,"RT @rollinthorne: Se refiere a la aprobación de su gestión como alcalde electo, no a su gestión como alcalde per se. Hay gente que lamentab…"
78,"Nunca debemos olvidar cómo, hace dos años, Verónika Mendoza reaccionó a la muerte de Fidel Castro, llamando “errore… https://t.co/DBHsA5S4iO"
79,‘Bohemian Rhapsody’: Me pareció curiosa la reacción sorpendida del público cuando Freddie Mercury se besaba con un… https://t.co/CvL16Mfokn
80,"Insisto, ojalá la situación lamentable de Keiko Fujimori en la cárcel sirva para que la mayoría parlamentaria use s… https://t.co/DnMt2QcQ9v"
81,"RT @danielmacera1: Los 875 soles mensuales (aprox.) q invierte el Estado por reo (incluye seguridad, educación, alimentos, etc.) se debe en…"
82,RT @SolCn: Situación indigna y repudiable que comparte con miles de presos en el Perú.  Es hora de que se haga algo para mejorar condicione…
83,"RT @AndresRomanaa: Perú, país tan neoliberal que para comprar un Kindle, le tengo que pedir permiso al Gobierno. https://t.co/HVhh4YCbok"
84,RT @JavierAlban: ¿Por qué el presidente con mejor aprobación promedio de las últimas dos décadas –salvo por Paniagua– querría arriesgarlo t…
85,Yo sería cuidadoso con asumir (o sugerir) que esto es un maltrato a keiko Fujimori. Lo procesos burocráticos en el… https://t.co/iF5XhM1cuS
86,¿Y el Apra es “el brazo ortopédico” del fujimorismo? https://t.co/k2eUaKTStl
87,"RT @Alonso_GD: Día 244.-
La Resistencia se reorganiza. La radio clandestina informa q rebeldes apristas lograron evitar las restricciones d…"
88,"Lo más interesante es lo que dice del modelo económico, el que hoy habla de ""comunistas"" ¿Qué opinan los fujimorist… https://t.co/t2c4irGkM0"
89,RT @brunomotorizado: Lo que están haciendo algunos alanistas es inaceptable. Hacer pintadas en las calles y hacer ver a Lima como si fuese…
90,RT @C_Irreverencias: La neolengua de Orwell y el terror a la palabra genero. El fujimorismo por ley nos quieren regular el lenguaje. Como s…
91,"RT @Roque_Benavides: Lamentablemente lo bueno, no hace ruido. Y sí existen muchas buenas prácticas que compartir. https://t.co/QvQC7kvpVr"
92,“El enfoque de género que se ha venido planteando en las políticas públicas tiene como objetivo fomentar la igualda… https://t.co/D9i2Ug3zHl
93,"Sí, la izquierda peruana es vetusta. Pero, señor Tubino, tampoco es que usted sea un símbolo de la modernidad, no o… https://t.co/QLIPSuGkV7"
94,Toda ma razón. https://t.co/TTeAb7x1uU
95,RT @Independent: This is the most British thing you'll see all week... https://t.co/vaDDAkqnxz
96,@agjimenezm Entonces habrá visto que vienen tocando este tema hace años.
97,"RT @Alonso_GD: Día 243.- 
Hoy me rehusé a ir al campo de ideologización de género. Las patrullas militares vizcarristas casi descubren mi l…"
98,Sin mencionar que esto también debería darnos luces del riesgo del retorno a la negociación colectiva en el Estado.… https://t.co/JumULoFgnx
99,El arcaísmo de las banderas rojas y los polos con la cara de Mariátegui son la razón más clara por la cual los sind… https://t.co/j24PY5Z95i
100,¿Señalar una evidente contradicción es una “campaña de demolición”? Primero nadie ha pedido prisión preventiva para… https://t.co/2isrqGql2P
101,Si Uruguay no otorga el asilo ¿dirán que la “persecución política” es internacional?
102,“Mientras la izquierda se ha enfrascado en una larga marcha por una Constitución más ajustada a sus principios econ… https://t.co/QGJA79oiX3
103,"RT @InstitutoCato: Perú | ""Disculpará el lector que insistamos con el tema de las deducciones tributarias, pero el gobierno está llevando l…"
104,"RT @AndresRomanaa: Echarle la culpa a las encuestadoras por la aprobación de Vizcarra, es como culpar al termómetro por tener fiebre. https…"
105,"Insisto, qué huachafa es esta costumbre de llamar ""valiente"" a los que comparten tu opinión, delata una soberbia ab… https://t.co/T8AvtHxCTt"
106,"la verdadera ""alianza popular revolucionaria americana"" se está gestando en el continente entre los que defienden l… https://t.co/l7rxSwGZ3s"
107,RT @jimedylan: cuando Balbi escribe sobre Humala / cuando escribe sobre García https://t.co/zKVRaeVoJr
108,La izquierda insiste con sus ansias de cambiar la constitución ¿No entendieron que la ciudadanía le dijo que no a s… https://t.co/g4ymA8eywY
109,"RT @rollinthorne: Qué fácil es para algunos tildar a la prensa de ‘vendida’, ‘mermelera’, ‘mercenaria’ o ‘caviar’ cuando presenta informaci…"
110,"Yo tendría cuidado en este caso con hablar de “país”. Lo del asilo está en manos de Tabaré Vasquez y la indecencia,… https://t.co/2UxqaSQKgp"
111,"RT @Politica_ECpe: ""Selección uruguaya"", la caricatura de hoy ► https://t.co/FgSKTo32GE Por @otravezandres https://t.co/vms8b6edeR"
112,"RT @GonzaloRamirezT: Mucho se habla de ""aceptar"" a las personas diferentes. Pero nadie debería interesarse por ser ""aceptado"". Lo important…"
113,"@IngenieroEnPeru No, porque lo que ellos hacen transgrede los derechos de los demás. Ellos vulneran la libertad de otros individuos."
114,Recuerde que son las mismas encuestas que le dieron a su lideresa la delantera en las elecciones por mucho tiempo.… https://t.co/LdDoyMPc70
115,"RT @elcomercio_peru: ""Selección uruguaya"", la caricatura de @otravezandres hoy en El Comercio. Revisa todos sus trabajos aquí ► https://t.c…"
116,RT @rollinthorne: Reducir la complejidad de la política peruana a un simple enfrentamiento entre comunistas y la derecha es un argumento ba…
117,"Ciertamente esto no justifica que lo agarren a golpeas. Este twit parece sugerir que él los ""provocó"". Faltaría dec… https://t.co/WgyisJrFol"
118,"¿Van a decir que la ""dictadura"" de Vizcarra está persiguiendo a PPK? https://t.co/xctC2RDLqN"
119,"RT @rortegaolivera: ""Si eres inocente, ¡demuéstralo pues imbécil!"" | ¿Quién no le tiene miedo a la 'justicia' cuando casi la mitad de la po…"
120,RT @sanjinez: #AlanCobarde https://t.co/jSViC79uN6
121,"Victor Andrés ""Dan Brown"" Ponce https://t.co/7Gnf2b1NQo"
122,"Mucho se habla de ""aceptar"" a las personas diferentes. Pero nadie debería interesarse por ser ""aceptado"". Lo import… https://t.co/oVCMBKtlyP"
123,"RT @allanwagnert: Lamento que el ex Presidente Alan García haya solicitado asilo diplomático en lugar de colaborar con la justicia, como lo…"
124,RT @MedioLegal: El allanamiento puede afectar el secreto profesional y derecho de defensa. Debe usarse con razonabilidad y como ultima rati…
125,"Recomendada lectura, no necesariamente suscribo su posición pero es muy interesante.

https://t.co/uH1tRCADnU"
126,"RT @sanjinez: Contento por recibir 3 medallas, (dos de bronce y uno de plata), en los @PremiosNH, lo Mejor del Diseño Periodístico de Españ…"
127,"RT @MijaelGLP: García debe responder -por supuesto- frente a la justicia. Pero esto es miserable, inaceptable y ruin. https://t.co/jkQ0bFF5…"
128,RT @elcomercio_peru: Editorial: Las sospechas no llegan solas https://t.co/xSR2XBj1Pq
129,Brillante @jtownsenddc . https://t.co/YwXg6BkXcB
130,"Mi solidaridad con Alva Castro, nada justifica la violencia. Ni una cobarde fuga."
131,Qué vergüenza cómo los apristas han perdido todo tipo de dignidad. Trapean el piso con su historia y la de su líder… https://t.co/Xyp711pxUk
132,"RT @MunecoPolitico: ¿Consulta, doña Martha, Ipsos también merecía la furia que hoy le regala cuando mostraba a Keiko encabezando las prefer…"
133,Quér bien empezó la segunda temporada del House of Cards perucho.
134,Comparar a cualquier aprista moderno con Haya de la Torre es una afrenta. El Apra hoy en día no llega a ser un déci… https://t.co/yrw5A25XYT
135,Ni un día le duró el gusto de estar en su patria... https://t.co/iRXYKxh68R
136,Este caballero se quedó en las época de Fujimori cuando los jueces estaban controlados por el gobierno... https://t.co/xbICHZzEmj
137,"RT @bruno_schaaf: Es necesario que el APRA se manifieste y que condene los actos de Alan. El APRA no es Alan y, solo castigando a su líder,…"
138,"""Se fue, se fue y me quedó solo su veneno""..."
139,"RT @padelriol: Keiko dio lacara, Ppk dio la cara, Susana Villaran dio la cara, Humala Y Nadine dieron la cara. Los q no están presos saben…"
140,"RT @elcomercio_peru: Asesinato en el Senado, #opinión por Carmen McEvoy https://t.co/3VAiSX6sn7"
141,"RT @AlfredoMTorres: Paniagua gobernó 8 meses y cerró con 71% de aprobación. Vizcarra llega al mes 8 con 65%. En el mes 8 Toledo tenía 25%,…"
142,RT @dmacera: Uno de los mayores errores del segundo gobierno del Apra: bajar los sueldos de los funcionarios públicos y empujar a decenas d…
143,"RT @AlbertoBelaunde: Ayer, el fujimorismo comunicaba su adhesión a la campaña ""Con mis hijos no te metas"", que busca evitar la educación se…"
144,@MauricioChereqe @yenivilcatopa1 @LATAMAirlines 😂😂
145,@mlukacs jajajaja soy igualito!
146,No obstante salió en la portade de El Comercio y fue cubierto todo el día por Canal N... https://t.co/78WHl95yRy
147,"RT @JavierAlban: El congresista Mamani habría sido capturado en flagrancia. Aun así, la fiscalía no podrá siquiera iniciar una investigació…"
148,"RT @TubinoCarlos: Ante este Comunicado de Latam actuaremos como las normas de conducta establecen en el comportamiento de los Congresistas,…"
149,"La tolerancia, “loco”, implica que respete y defienda el derecho de las personas a manifestar sus ideas. Haciendo u… https://t.co/Nk2uLeuMiw"
150,"RT @AlbertoBelaunde: Un gran abrazo a toda persona LGBT+ que hoy tiene que ver a la intolerancia manifestarse en las calles. 

Hace 20 años…"
151,RT @TheEconomist: This week’s cartoon from KAL https://t.co/MlLrDfeLlB
152,"@VoyaserFranco Si, pero ""CON SUS HIJOS NO TE METAS!"""
153,@alexorLC Aterrador
154,@VoyaserFranco Jajajaja ni eso.
155,10:43 am y la Plaza San Martín no esta llena ni a un quinto. ¿Los parroquianos son impuntuales o la gente está entrandk en razón?
156,Caminando por el centro y te encuentras con estos loquillos... https://t.co/Yt2HLvJNBb
157,"RT @JavierAlban: Leyendo a algunos discutir sobre qué implica realmente ser liberal -a partir del buenísimo texto de @andoenpando-, recordé…"
158,La comunidad LGTB debería organizar una mini marcha del orgullo paralela al plantón de Con Mis Hijos No Te Metas; s… https://t.co/vioL6XaaFO
159,RT @MineduPeru: No existe ninguna ideología de género en la política educativa. ¡Juntos podemos erradicar los estereotipos y la violencia!…
160,"RT @MedioLegal: Sí. Es jodido lidiar con las #FakeNews pero cuando se descubren rápidamente, tiene doble efecto positivo. Se hace más evide…"
161,"RT @ipsosperu: Respecto a las comparaciones que se vienen efectuando de dos encuestas de aprobación, queremos aclarar que las cifras del La…"
162,"No se tú, pero yo no le pido silencio a nadie. https://t.co/6aPDJC7Nzx"
163,RT @rollinthorne: Una clásica falacia ad hominem reflejando una pobre argumentación. ¿Los pecados de uno hacen más santo a otro? https://t.…
164,"RT @GonzaloRamirezT: Hay una graciosa ironía en llamarse “profamilia” y solo defender un tipo de familia, mientras aseguras que todos los d…"
165,"RT @C_Irreverencias: El enfoque de equidad de género en sencillo. No, no se busca destruir a la familia ni homosexualizar a tus hijos. Los…"
166,Qué desagradable es esa costumbre de escupir en la calle.
167,"RT @padelriol: Si marchas pidiendo q no se metan con tus hijos, estás pidiendo q los niños y niñas no sean tratados con igualdad, estás pid…"
168,RT @menesesdaniela: Hoy escribo en @elcomercio_peru sobre los ciudadanos q se consideran informados sobre el referéndum. ¿Que entienden por…
169,https://t.co/S2VdOVy5Hr
170,Dura visión sobre aquellos que han comentado el Latinobarómetro sin leerlo. https://t.co/oGZRWzfEsF
171,RT @AlfredoMTorres: En las encuestas de Ipsos/El Comercio de octubre la aprobación de Vizcarra era de 61% y la del gobierno 43%. En junio e…
172,RT @rortegaolivera: El fake news está de moda y se ve en todos los bandos. https://t.co/K85boLd0HL
173,@agildemeisterrh @ipsosperu Carecería de sentido si las fechas de las muestras no estuvieran consignadas. Serian in… https://t.co/4AFkMFTRRn
174,"Vamos, Alfredo, una persona con tu trayectoria y formación debería preocuparse por leer los documentos antes de com… https://t.co/YAYeby5Inz"
175,"Señor, me gustaría decir que usted miente pero sospecho que ni siquiera se ha preocupado por verificar lo que dice.… https://t.co/KSTgSqvRzK"
176,Difícilmente se puede considerar como insultos lo dicho por Domingo Pérez sobre Chávarry. Que ha retado y encarado… https://t.co/tHEUM02brC
177,El Estado siempre estará muchos pasos atrás de la iniciativa privada. https://t.co/Ymsm6MhKAD
178,¿Qué sería del mundo si el temor a ofender a alguien hubiera bastado para limitar la libertad se expresión?
179,RT @joaquinreyh: Manifiesto engaña otra vez! Dice que encuestadoras peruanas inflan aprobación de Vizcarra porque IPSOS da 61% mientras que…
180,"RT @Alonso_GD: Uno de los videos de CMHNTM dice que ""el Estado no puede imponer[les] un modelo de familia"". Perdón, pero es al revés. Para…"
181,El muñeco que se asoma en esa foto es aterrador. https://t.co/vXJaCRIhKy
182,RT @Hcoya: Acabo de firmar uno de los mayores acuerdos de cooperación en la historia de #IRTP en presencia del presidente @MartinVizcarraC…
183,"RT @AndresRomanaa: Los que van en carro a la marcha, aseguren la tapa del combustible. No vaya ser que estén robando gasolina por ahí. http…"
184,Si uno de los que lleva tu mensaje es un señor condenado por robar gasolina no tienes que decir nada para pintarte… https://t.co/dcAaDZkbzx
185,"Sin duda Vargas Llosa ha sido harto desatinado a la hora de ser garante de algunos ex presidentes, pero creo que qu… https://t.co/hDBtUE0Cui"
186,Grande. https://t.co/M1FXR3BBHT
187,"¿Qué tendría de malo si, con la legalización apropiada y el acuerdo de todas las partes, se paga por vientres de al… https://t.co/SPF3xB9htT"
188,Es gracioso ver a los apristas tapándose la nariz cuando hablan de “comunistas” y “caviares” –práctica copiada de f… https://t.co/WErui6GXy0
189,"¿”El Apra vuelve”? El Apra nunca se fue, solo que se fue achicando hasta ser apenas un granito supurante en la cara… https://t.co/p2HH27CsDU"
190,RT @Alonso_GD: Hace años que el APRA simplemente no tiene suficiente carácter propio para merituar su propio “anti”. Ya nadie se considera…
191,Recién veo la entrevista de CNN a Chávarry y el señor fue eviscerado.
192,@SamameGuido Obvio
193,'Elogio del reencuentro nacional'. https://t.co/2PJCpmeFCK
194,Hay un señor que me viene respondiendo al mismo twit hace como medio año. Por lo menos 3 respuestas al mes. Es muy extraño.
195,RT @SFLSalamanca: Millennials descubren el Muro de Berlín. https://t.co/Tacpx2qfJ1
196,"Y a la comisión la conocemos por sus actos, con las flagrantes omisiones del informe final.. https://t.co/iEMCdZQoCY"
197,@SamameGuido Calla oe
198,RT @otravezandres: Excelencia académica (publicado en @Politica_ECpe). https://t.co/ex2s3TvW7H
199,El problema es que muchos peruanos han votado por partidos que están tipificados en su propio país como corruptos... https://t.co/AjlRGhJbec
